"Row-names","Symbol","T-C___log2FoldChange","T-C___padj","data","C1","C2","C3","C4","T1","T2","T3","T4"
"ENSRNOG00000008414","Bsg",-0.32670684783955,0.290622540936392," ",7.73734230693484,7.90326080041269,8.03006737467075,8.62481525694723,7.71814450346866,7.64969235227059,7.70660057862133,8.01256296398527
"ENSRNOG00000008415","Nab2",0.169827013103658,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,0,1.19763364086189,0.756171397546499,1.18611994618132,1.28042511035634
"ENSRNOG00000008416","Gimap5",-0.794654699681931,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,1.66151763179207,0.719679163848423,0.756171397546499,1.18611994618132,0.777832262941357
"ENSRNOG00000008421","Klhl5",-0.221291971003492,0.551221154064836," ",5.19815750337934,5.44349555201896,5.26350563503491,5.15444795911597,4.97270831702448,5.11940260786251,4.98229046351872,5.14153621528892
"ENSRNOG00000008423","Gpr22",-0.659842879060561,0.392761669302526," ",2.73088929068579,3.10303743162437,3.52048668271296,3.80539026725691,2.77005557011594,2.3600873807123,2.60918725059878,3.02600807093504
"ENSRNOG00000008424","Aagab",-0.171934963782445,0.76190462113939," ",4.23693004663479,4.26464308168933,4.12610721590833,4.63217539050778,3.98884485750557,4.29300736711407,3.96966585806553,4.29118879975745
"ENSRNOG00000008425","Nav1",1.29487910182952,0.0226554151600709," ",4.55793624879128,3.53967525712525,2.80446811925906,2.90505700106373,5.11413459756899,5.11940260786251,4.98229046351872,4.53301097043144
"ENSRNOG00000008427","Necap2",-0.218086384770683,0.574451523422786," ",5.2346242093102,4.97126923447695,5.37175219383857,5.3198651370808,4.8806803153352,5.20273608167585,5.01110605602069,4.95471810400747
"ENSRNOG00000008428","Drd2",0.888050779006383,NA," ",1.52584291029544,2.01324909346388,1.31990793961555,0,2.08204812613733,1.90920078527791,2.06643335096257,2.19306633226287
"ENSRNOG00000008431","Gabbr2",1.44141181477871,0.0174216726614723," ",3.09054797792124,2.47387916348192,2.80446811925906,2.41331857269211,4.30433997841122,4.18785170398753,3.90971511485316,3.86557260705612
"ENSRNOG00000008432","Slc22a5",0.193478586765984,NA," ",1.93331716602834,2.01324909346388,1.99747436360799,1.66151763179207,2.08204812613733,2.15218735069341,1.82814379798016,2.19306633226287
"ENSRNOG00000008443","Fam234b",1.15342551932497,0.0240016142504482," ",3.72433037676754,3.33781246848906,3.08449104497935,2.90505700106373,4.60201541318345,4.52657451329249,4.33134653160367,4.23754979278758
"ENSRNOG00000008444","Cbl",0.729425946337099,0.157776983091418," ",4.16317197066233,3.71672909254474,3.52048668271296,3.27112163087974,4.39583664732196,4.5690705656044,4.65721655911635,4.12389066768781
"ENSRNOG00000008445","Dact1",0.229139392547082,NA," ",1.93331716602834,2.01324909346388,1.31990793961555,1.66151763179207,1.842883542693,2.15218735069341,2.06643335096257,1.65244434354464
"ENSRNOG00000008447","Tmem132d",-0.104720571892617,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,1.66151763179207,1.5560356300827,1.24975165471999,0.71167093792883,1.28042511035634
"ENSRNOG00000008450","LOC100359539",-0.0100055357215741,0.992761967355641," ",3.50303318058944,3.71672909254474,4.2447365003696,4.19439681223021,3.2339808219747,4.24138740140882,4.41996988328732,3.36305685110139
"ENSRNOG00000008451","Fut8",-0.0660642164164264,0.908617798381182," ",4.43796274023528,4.37433512861933,4.64062258214282,4.50047786124213,4.43949710870131,4.3910163675292,4.33134653160367,4.53301097043144
"ENSRNOG00000008452","Eid1",-0.836395020012957,0.00532436436741585," ",7.24187760512062,7.66500954309544,7.76813640520401,8.3561754545445,6.89926367859417,6.96602012972318,6.83933692144132,7.15463017089307
"ENSRNOG00000008455","Tmem87a",-0.290989205902414,NA," ",3.09054797792124,2.82248684954276,3.08449104497935,2.90505700106373,2.77005557011594,2.54176682048718,2.88303386937755,2.74769282195732
"ENSRNOG00000008456","Thoc5",0.187405916792063,0.778479670355683," ",3.82342772734509,3.71672909254474,3.69733061414405,3.56284765376128,3.9288389978285,3.8167068072035,4.13587917857511,3.63608438215655
"ENSRNOG00000008459","Anapc13",-1.69402617881775,0.0001351413253228," ",6.45053919571247,7.49327349443299,7.37169124837714,8.41222319980368,5.59148646531661,5.94561269376775,5.97399880043331,6.0758193159023
"ENSRNOG00000008461","Smdt1",-0.870045636634811,0.0221593191753717," ",5.19815750337934,5.94808846926101,5.01910307780892,5.99415535932103,4.60201541318345,4.76458459193156,4.65721655911635,4.88665298896663
"ENSRNOG00000008463","Rundc3b",-0.389854751420217,0.592369592497114," ",2.92189743353692,3.71672909254474,3.52048668271296,4.01296541855242,3.13122549985147,3.10081397323126,3.00264814870714,3.45992179377379
"ENSRNOG00000008464","Olr1071",-0.405627605867483,NA," ",0,0,0,0,0.719679163848423,0,0,0
"ENSRNOG00000008465","Tmem176b",-0.718837570972206,0.0149419873105887," ",7.3947187797336,7.62117476416757,8.10255225096415,8.28790971894897,6.90706010908582,7.29199529861321,7.36535005124993,7.07276350511834
"ENSRNOG00000008467","Agbl2",-0.405627605867483,NA," ",0,0,0,0,0,0,0,0.777832262941357
"ENSRNOG00000008469","Mettl5",-0.753307495916928,0.0659061153084351," ",4.49919624944146,4.8996872065541,4.72467921192479,4.96757803444765,3.86622859881566,4.01418148950127,4.02722444178612,4.23754979278758
"ENSRNOG00000008470","Lrrc43",-0.405627605867483,NA," ",0,0,0,0,0,0.756171397546499,0,0
"ENSRNOG00000008471","Kif21b",1.12338233534026,0.131500254149047," ",2.92189743353692,2.82248684954276,1.99747436360799,1.66151763179207,3.58446564559501,3.58784966025313,3.31147367098473,3.55069024605896
"ENSRNOG00000008472","Rbm10",0.142037201431363,0.84278884997186," ",3.82342772734509,3.71672909254474,3.52048668271296,3.27112163087974,3.80077726211954,3.74438110149931,3.64138378945982,3.86557260705612
"ENSRNOG00000008474","Acox3",0.490541191482298,NA," ",2.5106765642962,2.01324909346388,2.45667615953896,2.41331857269211,2.77005557011594,2.70310499349368,2.75259838798667,2.89355140891824
"ENSRNOG00000008475","Fut9",-0.0104753703993075,0.989903168470358," ",4.16317197066233,4.14591944442505,4.35434800553164,4.19439681223021,4.30433997841122,4.43763208711739,4.02722444178612,4.00050549042627
"ENSRNOG00000008478","Mmp13",-1.37912187409011,NA," ",3.50303318058944,2.47387916348192,2.80446811925906,1.66151763179207,0.719679163848423,2.15218735069341,2.4499307335768,0.777832262941357
"ENSRNOG00000008479","Slc8a1",-0.0192849169785668,0.979515155539339," ",4.16317197066233,4.01654244218184,4.64062258214282,5.46825180294551,4.78237953884374,4.52657451329249,4.62028687764331,4.48778097458873
"ENSRNOG00000008480","Kcnab3",0.898198619328652,NA," ",2.73088929068579,2.47387916348192,2.45667615953896,2.41331857269211,3.32990153674084,3.50271711131983,3.21569374796709,3.25921712871403
"ENSRNOG00000008481","Reep1",0.46211445376165,0.344518468553701," ",3.91615348986154,4.14591944442505,3.85484505935888,3.80539026725691,4.39583664732196,4.3910163675292,4.33134653160367,4.39283093543478
"ENSRNOG00000008482","Rbms1",0.0195262733732937,0.975648051619526," ",4.66869429460755,4.26464308168933,4.45621640426422,4.63217539050778,4.35081353870699,4.43763208711739,4.89222059188109,4.39283093543478
"ENSRNOG00000008484","Pdcl",-0.337051308338173,0.577299397503811," ",3.72433037676754,3.87440999862249,4.12610721590833,3.80539026725691,3.50449991571154,3.41224416265264,3.71328850845735,3.63608438215655
"ENSRNOG00000008487","Amotl2",0.473956292298758,0.476358511233053," ",3.37819882731892,3.33781246848906,3.08449104497935,2.90505700106373,3.80077726211954,3.74438110149931,3.56570644807455,3.45992179377379
"ENSRNOG00000008489","Ppih",-1.04113630382282,0.0492742098341608," ",3.91615348986154,4.14591944442505,3.99684226304938,4.63217539050778,3.02058636635697,3.50271711131983,3.31147367098473,2.89355140891824
"ENSRNOG00000008490","Cwc15",-0.906058909766882,0.0294670563402084," ",5.55609069415643,6.23657174010524,6.24460338820035,6.90679467634753,5.05921630580164,5.33174598676168,5.24741827133285,5.84422656556924
"ENSRNOG00000008492","Cfap45",0.503995930201165,NA," ",0.955888976426942,1.33253708570291,0,0,1.19763364086189,0.756171397546499,1.18611994618132,0.777832262941357
"ENSRNOG00000008506","Hoxb1",0.297260817721178,NA," ",0,0,0,0,0.719679163848423,0,0.71167093792883,0
"ENSRNOG00000008507","Cradd",0.462856857701442,NA," ",1.52584291029544,0,1.31990793961555,0,1.19763364086189,1.24975165471999,0.71167093792883,1.65244434354464
"ENSRNOG00000008510","Abtb2",0.579703005285047,NA," ",2.5106765642962,2.01324909346388,2.45667615953896,0,2.62632841557738,2.70310499349368,2.4499307335768,2.58541183429005
"ENSRNOG00000008512","Btf3l4",-1.50854322165878,2.23295920046829e-05," ",5.43595703720576,5.63199057732563,5.89150594306613,6.52146907861476,4.30433997841122,4.3910163675292,4.62028687764331,4.39283093543478
"ENSRNOG00000008516","AABR07049516.1",-0.748186782530434,NA," ",1.93331716602834,2.47387916348192,0,0,0.719679163848423,1.61683158547724,1.18611994618132,0.777832262941357
"ENSRNOG00000008517","Cdc42ep1",0.797012508397964,0.111155474538232," ",4.61437789520552,4.14591944442505,3.31889680020623,3.27112163087974,4.9120131269234,4.83592896952796,4.72835551168386,4.66076849170263
"ENSRNOG00000008519","Dipk2a",-0.263138410758261,0.721540643973953," ",3.37819882731892,3.33781246848906,3.52048668271296,3.56284765376128,3.2339808219747,3.31571569355352,3.11309998781388,3.14731970635557
"ENSRNOG00000008523","Faf1",-0.689853695566025,0.137828048330523," ",4.16317197066233,4.47627308369995,4.55136385368544,5.06403650342787,3.86622859881566,4.07442457555525,3.84716471914885,3.79305820021772
"ENSRNOG00000008524","Glcci1",-0.120366836080347,0.863389819846889," ",3.72433037676754,4.01654244218184,3.69733061414405,4.19439681223021,3.86622859881566,4.01418148950127,3.56570644807455,3.63608438215655
"ENSRNOG00000008526","Pdzd3",-0.405627605867483,NA," ",0,0,0,0,0.719679163848423,0,0,0
"ENSRNOG00000008529","Foxs1",0.729216677891354,NA," ",0.955888976426942,0,0,1.66151763179207,1.19763364086189,1.24975165471999,1.18611994618132,0.777832262941357
"ENSRNOG00000008530","Stoml1",0.336946562809646,NA," ",2.73088929068579,2.47387916348192,3.08449104497935,2.90505700106373,3.13122549985147,3.10081397323126,2.88303386937755,3.25921712871403
"ENSRNOG00000008533","Ago2",0.781328191566671,0.169017813451507," ",4.08543886138466,3.33781246848906,3.08449104497935,2.90505700106373,4.20664522629162,4.29300736711407,4.37633860625207,4.06351672784274
"ENSRNOG00000008534","Dusp15",0.395594169468261,0.320246875631797," ",5.16074507964881,4.82436722951533,4.55136385368544,4.35553939796838,5.19278071371388,5.28151774427024,5.03935735432955,5.22659285992524
"ENSRNOG00000008536","Actc1",0.036970026996031,NA," ",2.25068820939312,2.01324909346388,1.31990793961555,0,0.719679163848423,1.61683158547724,2.75259838798667,0.777832262941357
"ENSRNOG00000008539","Lgals2",0.311990566048495,NA," ",0,0,0,0,0,0.756171397546499,0.71167093792883,0
"ENSRNOG00000008543","Pdlim2",-1.20504544860356,NA," ",2.5106765642962,2.47387916348192,3.08449104497935,3.56284765376128,1.842883542693,2.15218735069341,2.06643335096257,1.65244434354464
"ENSRNOG00000008544","B3gnt4",-0.46519744773271,NA," ",0.955888976426942,0,0,1.66151763179207,0.719679163848423,0.756171397546499,0,0.777832262941357
"ENSRNOG00000008546","Mrpl35",-0.284192624309265,0.562229443236609," ",4.49919624944146,4.37433512861933,4.35434800553164,4.86420531444165,4.10185124762578,4.18785170398753,4.18728436190234,4.48778097458873
"ENSRNOG00000008551","Rps7",-2.1825495991819,7.68994437910666e-08," ",9.3199134789678,10.1699079935218,10.3868029704935,11.1961253975425,7.93955781622876,8.20219746099731,8.23837756480418,8.51623754887109
"ENSRNOG00000008552","P2rx3",1.90355340891589,NA," ",0,0,0,0,0.719679163848423,0.756171397546499,1.18611994618132,1.28042511035634
"ENSRNOG00000008553","Mthfr",0.227151141865921,NA," ",1.93331716602834,1.33253708570291,1.99747436360799,1.66151763179207,2.08204812613733,1.90920078527791,2.06643335096257,1.65244434354464
"ENSRNOG00000008554","Slc9a9",0.333978795886945,0.654607990432284," ",3.09054797792124,3.10303743162437,3.31889680020623,2.90505700106373,3.50449991571154,3.41224416265264,3.48583858098504,3.25921712871403
"ENSRNOG00000008555","Rps20",-2.15130573448158,2.28088104584578e-05," ",9.34306227902466,10.9999104951486,11.3708571978867,11.9347065916191,8.61827666440129,9.08545893289923,9.05756302923281,9.27066674518363
"ENSRNOG00000008557","Abcb8",0.666201141269269,NA," ",2.92189743353692,2.82248684954276,2.80446811925906,1.66151763179207,3.41984040469861,3.31571569355352,3.11309998781388,3.25921712871403
"ENSRNOG00000008560","Ccdc30",-0.371149970174696,NA," ",2.5106765642962,2.47387916348192,2.45667615953896,2.41331857269211,2.28714559307712,2.15218735069341,2.27088736683398,1.94793199463306
"ENSRNOG00000008563","LOC171573",-1.84830012626676,NA," ",0.955888976426942,0,0,0,0,0,0,0
"ENSRNOG00000008564","Tmem222",-0.120849168924242,0.870809758340375," ",3.50303318058944,3.71672909254474,3.69733061414405,3.80539026725691,3.58446564559501,3.66823728488624,3.40128875402947,3.55069024605896
"ENSRNOG00000008565","Nkiras1",0.301434697740786,0.57582827482978," ",3.91615348986154,4.14591944442505,3.99684226304938,4.19439681223021,4.39583664732196,4.29300736711407,4.02722444178612,4.5768659574481
"ENSRNOG00000008566","Mrpl15",-0.87565064459286,0.0543279123293418," ",4.37401460126137,4.8996872065541,5.08419352838774,5.78364739530158,4.20664522629162,4.24138740140882,4.18728436190234,4.29118879975745
"ENSRNOG00000008567","Mos",-1.84830012626676,NA," ",0,0,0,1.66151763179207,0,0,0,0
"ENSRNOG00000008569","Ndufa6",-1.77784284442739,2.49741193216027e-06," ",7.85912808110609,8.80550145211038,8.77471631290175,9.54991553914056,6.95297409942439,6.94196815790987,7.02738699710819,7.39407966036916
"ENSRNOG00000008570","Cadps",0.936825876577951,0.0140889785277915," ",4.37401460126137,4.14591944442505,4.12610721590833,4.01296541855242,5.19278071371388,5.2557322567881,4.92287294900033,4.98758312957917
"ENSRNOG00000008572","Ppcs",-0.0727884695625579,NA," ",2.25068820939312,2.01324909346388,2.45667615953896,2.41331857269211,2.46668202036372,1.90920078527791,2.27088736683398,2.19306633226287
"ENSRNOG00000008577","Fbf1",0.100956808506427,NA," ",2.92189743353692,2.47387916348192,2.45667615953896,2.41331857269211,2.62632841557738,2.84820163537834,2.75259838798667,2.58541183429005
"ENSRNOG00000008578","Cdk16",0.130506104060928,0.709605554498782," ",5.79459582080717,5.75877782031993,5.47244071531963,5.46825180294551,5.82339668468509,5.86262994626886,5.609621592785,5.80788447903932
"ENSRNOG00000008580","Nbn",-0.356064332116243,0.487022894508668," ",4.16317197066233,4.14591944442505,4.2447365003696,4.75285003096457,3.9288389978285,3.8167068072035,4.08257446763361,4.06351672784274
"ENSRNOG00000008584","Rnaseh1",-0.256305217247546,NA," ",2.25068820939312,2.82248684954276,2.45667615953896,2.41331857269211,2.08204812613733,2.15218735069341,2.4499307335768,2.40253563482961
"ENSRNOG00000008586","Aldh1l2",-0.461208994640986,NA," ",1.52584291029544,0,1.31990793961555,1.66151763179207,0.719679163848423,1.24975165471999,1.18611994618132,0.777832262941357
"ENSRNOG00000008587","Tek",1.10188006364327,NA," ",2.25068820939312,2.01324909346388,1.99747436360799,1.66151763179207,3.02058636635697,2.70310499349368,3.21569374796709,2.74769282195732
"ENSRNOG00000008588","Batf",-1.49574950639284,NA," ",0.955888976426942,0,1.99747436360799,2.41331857269211,0,0.756171397546499,0.71167093792883,1.28042511035634
"ENSRNOG00000008592","Barx2",-0.405627605867483,NA," ",0,0,0,0,0,0.756171397546499,0,0
"ENSRNOG00000008593","Ryk",-0.728528385224939,0.0616572198360479," ",4.72103970378255,4.74489730582901,4.95093659579142,5.23952606023352,4.10185124762578,4.07442457555525,4.37633860625207,4.23754979278758
"ENSRNOG00000008595","Ttc12",-0.269895659476798,NA," ",1.93331716602834,2.01324909346388,1.31990793961555,1.66151763179207,1.5560356300827,1.90920078527791,1.5425549484562,1.28042511035634
"ENSRNOG00000008596","Ttll9",0.145102309811401,NA," ",1.52584291029544,2.01324909346388,1.31990793961555,1.66151763179207,1.842883542693,1.61683158547724,1.82814379798016,1.65244434354464
"ENSRNOG00000008597","Tada3",0.0536266948113398,0.93211378331955," ",4.30709992968373,4.26464308168933,3.99684226304938,4.19439681223021,4.35081353870699,4.34284398337029,4.18728436190234,4.12389066768781
"ENSRNOG00000008598","Btbd7",0.000685204394584567,0.999232625203239," ",3.91615348986154,3.71672909254474,3.69733061414405,3.27112163087974,3.66023084185906,3.66823728488624,3.71328850845735,3.79305820021772
"ENSRNOG00000008600","Sytl1",-0.405627605867483,NA," ",0,0,0,0,0,0,0.71167093792883,0
"ENSRNOG00000008602","Steap4",-0.342640481745341,NA," ",1.52584291029544,2.01324909346388,1.31990793961555,1.66151763179207,1.19763364086189,0.756171397546499,1.82814379798016,1.65244434354464
"ENSRNOG00000008604","Nsfl1c",-0.274522235646791,0.285437778039878," ",6.52603954126897,6.80538245409581,6.89752653021613,7.14595185702801,6.47519749008776,6.59650788574857,6.50645712708754,6.6790083071147
"ENSRNOG00000008605","Ost4",-1.80163216696104,2.84157640845935e-06," ",7.8296318184936,8.48926438651457,8.51036832413349,9.49040790270189,6.6892556931133,6.85017936211915,6.87112120752627,7.17617410729013
"ENSRNOG00000008607","U2surp",0.163283183133639,0.721400913892936," ",4.61437789520552,4.74489730582901,4.80410686241496,4.50047786124213,4.81589621276471,4.72754419638111,4.89222059188109,4.88665298896663
"ENSRNOG00000008609","Capn3",-1.27132198614705,NA," ",1.93331716602834,1.33253708570291,0,0,0,0.756171397546499,0.71167093792883,0.777832262941357
"ENSRNOG00000008610","Mbip",-0.429663887636028,0.490648523013843," ",3.61792076470301,3.71672909254474,3.52048668271296,4.35553939796838,3.50449991571154,3.41224416265264,3.21569374796709,3.45992179377379
"ENSRNOG00000008612","Agbl5",0.151011278100372,NA," ",1.52584291029544,2.01324909346388,1.31990793961555,1.66151763179207,1.842883542693,1.61683158547724,1.5425549484562,1.94793199463306
"ENSRNOG00000008613","Gatad1",-0.680768143079452,0.0287812908965248," ",5.40429277896425,5.58712504041152,5.56655810650412,5.94433740336911,4.9120131269234,4.80069775244413,4.89222059188109,5.17044921033529
"ENSRNOG00000008614","Zfyve1",0.199120923493236,NA," ",2.92189743353692,2.82248684954276,2.80446811925906,2.90505700106373,2.90075238056756,3.21226256974324,2.88303386937755,3.14731970635557
"ENSRNOG00000008615","Mal2",-0.405112439442456,0.591997872736885," ",2.92189743353692,3.53967525712525,3.52048668271296,3.56284765376128,3.13122549985147,2.84820163537834,2.75259838798667,3.25921712871403
"ENSRNOG00000008616","Ubr3",0.415901568752329,0.323953912923747," ",4.66869429460755,4.47627308369995,4.2447365003696,4.19439681223021,4.94267988457844,4.87032029529059,4.76265137357757,4.77812710796262
"ENSRNOG00000008618","Tex10",-0.0460201837431473,NA," ",2.25068820939312,2.82248684954276,2.45667615953896,2.90505700106373,2.62632841557738,2.54176682048718,2.60918725059878,2.40253563482961
"ENSRNOG00000008619","Agtrap",-0.0391341841247569,0.963691668403213," ",3.37819882731892,3.53967525712525,3.52048668271296,3.27112163087974,3.41984040469861,3.31571569355352,3.40128875402947,3.45992179377379
"ENSRNOG00000008620","Smad3",0.142096035748857,NA," ",3.09054797792124,2.47387916348192,2.45667615953896,2.41331857269211,2.77005557011594,2.70310499349368,3.00264814870714,2.74769282195732
"ENSRNOG00000008622","Creb5",0.388286434985503,NA," ",2.92189743353692,2.82248684954276,2.45667615953896,1.66151763179207,3.02058636635697,2.98002973018284,2.88303386937755,2.89355140891824
"ENSRNOG00000008625","Rimkla",0.407368366874196,0.516067003915547," ",3.82342772734509,3.53967525712525,3.52048668271296,2.90505700106373,3.9288389978285,3.58784966025313,3.96966585806553,4.12389066768781
"ENSRNOG00000008626","Manea",-0.302285835057323,0.588167314124305," ",3.91615348986154,4.14591944442505,4.12610721590833,4.19439681223021,3.80077726211954,3.74438110149931,3.7817789526848,3.86557260705612
"ENSRNOG00000008628","Ica1",-0.725027811403591,0.100963342262201," ",4.23693004663479,5.03946684811377,4.95093659579142,5.39596539622535,4.25631939191014,4.24138740140882,4.08257446763361,4.29118879975745
"ENSRNOG00000008629","Secisbp2l",0.787311462442359,0.0200160233999227," ",7.36212591595033,6.78566203593979,6.87930313033432,5.89273745721678,7.72256932700782,7.49848729954457,7.56802560108827,7.70196683353091
"ENSRNOG00000008632","Invs",0.114427826338957,NA," ",2.25068820939312,2.01324909346388,1.99747436360799,1.66151763179207,2.28714559307712,2.3600873807123,1.82814379798016,1.94793199463306
"ENSRNOG00000008634","Cc2d1b",0.694271079207329,0.247798180494607," ",3.72433037676754,3.10303743162437,3.31889680020623,2.90505700106373,4.15519952640631,4.18785170398753,3.71328850845735,3.86557260705612
"ENSRNOG00000008635","Mks1",0.148372257692381,NA," ",1.52584291029544,2.01324909346388,1.31990793961555,1.66151763179207,1.5560356300827,1.90920078527791,1.82814379798016,1.65244434354464
"ENSRNOG00000008637","Strada",0.20159798221284,0.800816610204499," ",3.37819882731892,3.10303743162437,3.31889680020623,2.90505700106373,3.2339808219747,3.41224416265264,3.48583858098504,3.45992179377379
"ENSRNOG00000008639","Pabpc1",-0.8463615330113,2.11032541142182e-05," ",8.17747327426983,8.36188052139125,8.70399870138711,8.53510820727674,7.47233101244698,7.59418780035604,7.84507746122639,7.49467746625546
"ENSRNOG00000008641","Gnpnat1",-0.471614265480438,0.484980327168266," ",3.37819882731892,3.53967525712525,3.52048668271296,3.56284765376128,3.13122549985147,2.98002973018284,3.00264814870714,3.14731970635557
"ENSRNOG00000008642","Snx11",-0.158988443558494,NA," ",2.73088929068579,2.82248684954276,2.45667615953896,2.90505700106373,2.62632841557738,2.54176682048718,2.4499307335768,2.74769282195732
"ENSRNOG00000008643","Rars2",-0.182433803680502,0.83589066630754," ",2.92189743353692,3.10303743162437,3.31889680020623,3.27112163087974,2.90075238056756,2.98002973018284,3.00264814870714,3.02600807093504
"ENSRNOG00000008648","Mogs",-1.62450032065514,NA," ",1.52584291029544,0,0,0,0,0.756171397546499,0,0
"ENSRNOG00000008652","Phip",0.106814844206949,0.875637145562098," ",3.82342772734509,3.87440999862249,3.85484505935888,3.56284765376128,3.9288389978285,3.88557909404063,3.90971511485316,3.86557260705612
"ENSRNOG00000008656","Snca",0.122659820965149,0.843243120159253," ",4.23693004663479,4.14591944442505,4.2447365003696,4.35553939796838,4.43949710870131,4.01418148950127,4.13587917857511,4.74005854161226
"ENSRNOG00000008658","Mitf",-0.0289134084657424,0.967358913125633," ",3.91615348986154,4.01654244218184,3.99684226304938,3.80539026725691,3.80077726211954,3.9513127760188,4.02722444178612,3.86557260705612
"ENSRNOG00000008659","Arhgap21",0.788971235294725,0.0343212539265891," ",5.30490364344488,4.97126923447695,4.55136385368544,4.01296541855242,5.73855376383245,5.66129852851215,5.47130412222424,5.58977784500778
"ENSRNOG00000008663","Nat10",0.355991424027043,NA," ",2.25068820939312,2.01324909346388,1.31990793961555,2.41331857269211,2.28714559307712,2.3600873807123,2.4499307335768,2.19306633226287
"ENSRNOG00000008666","Etl4",0.746242472315423,0.24544304406868," ",3.24153069449549,3.10303743162437,2.80446811925906,2.90505700106373,3.9288389978285,3.74438110149931,3.64138378945982,3.55069024605896
"ENSRNOG00000008672","Chmp5",-0.564312125755318,0.0238675615737516," ",6.69258655575993,7.29829658163059,6.96820192699086,7.3510438832071,6.38874779797917,6.52275130691771,6.51654113989039,6.65874532878045
"ENSRNOG00000008673","Arpc3",-0.771404156051696,0.00907298349260747," ",7.07090431711737,7.22697346346315,7.54354399548695,8.04955420715318,6.53679641912052,6.705291814554,6.86324054265393,6.84063798267011
"ENSRNOG00000008674","Prdm11",1.24801046252498,NA," ",0.955888976426942,1.33253708570291,0,0,1.5560356300827,1.61683158547724,1.18611994618132,1.28042511035634
"ENSRNOG00000008676","Emp1",-0.225062506926273,0.644904042204622," ",5.71939154834177,5.10458568300769,5.52026676928666,5.8392232927255,5.38368332149873,4.87032029529059,5.85188102214351,5.081911587969
"ENSRNOG00000008678","Antxr1",0.908843139645815,0.240952437616118," ",3.09054797792124,2.01324909346388,3.08449104497935,1.66151763179207,3.58446564559501,3.31571569355352,3.7817789526848,3.14731970635557
"ENSRNOG00000008680","Loxl1",0.332609683253201,0.695510969115326," ",3.61792076470301,2.82248684954276,2.45667615953896,2.90505700106373,3.66023084185906,2.98002973018284,3.56570644807455,3.14731970635557
"ENSRNOG00000008683","Alk",1.35906060794116,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,0,1.842883542693,2.15218735069341,1.82814379798016,1.65244434354464
"ENSRNOG00000008686","Tigd5",0.504012909117929,NA," ",0.955888976426942,0,1.31990793961555,0,1.19763364086189,0.756171397546499,1.18611994618132,0.777832262941357
"ENSRNOG00000008688","Usp45",-0.197243659988672,0.76453596710186," ",3.61792076470301,3.87440999862249,3.99684226304938,3.80539026725691,3.58446564559501,3.66823728488624,3.56570644807455,3.71670519974215
"ENSRNOG00000008689","Cbx1",-0.360188068755222,0.4302862530029," ",4.66869429460755,4.26464308168933,5.08419352838774,5.15444795911597,4.39583664732196,4.3910163675292,4.69322447160844,4.34290480619212
"ENSRNOG00000008691","Ick",-0.305832600257579,0.613899065414936," ",3.82342772734509,4.01654244218184,3.99684226304938,3.80539026725691,3.86622859881566,3.50271711131983,3.64138378945982,3.45992179377379
"ENSRNOG00000008696","RGD1563365",-0.546404303804085,0.41154900134205," ",3.50303318058944,3.33781246848906,3.52048668271296,4.75285003096457,3.32990153674084,3.31571569355352,3.31147367098473,3.36305685110139
"ENSRNOG00000008697","Ccn3",0.476402078180087,0.535637406003844," ",3.24153069449549,2.47387916348192,3.52048668271296,2.41331857269211,3.80077726211954,3.21226256974324,3.31147367098473,3.45992179377379
"ENSRNOG00000008703","Rnps1",0.0221099481647861,0.96499135443816," ",5.30490364344488,5.28396967031913,4.80410686241496,4.86420531444165,5.11413459756899,5.17548961344243,5.14713530287351,5.081911587969
"ENSRNOG00000008704","Nlk",0.119718461810729,0.832892391595427," ",4.49919624944146,4.37433512861933,4.12610721590833,4.01296541855242,4.52304349465199,4.43763208711739,4.33134653160367,4.34290480619212
"ENSRNOG00000008706","Tbx3",2.04297609860545,NA," ",0.955888976426942,0,0,0,1.842883542693,1.24975165471999,1.5425549484562,1.28042511035634
"ENSRNOG00000008707","Epx",-1.21687414423862,NA," ",0,1.33253708570291,1.31990793961555,0,0,0.756171397546499,0.71167093792883,0
"ENSRNOG00000008709","Arhgap32",0.866863920450231,0.0424977626541867," ",4.43796274023528,4.14591944442505,3.69733061414405,3.56284765376128,5.03095277516033,4.90391084409973,4.76265137357757,4.85137706297938
"ENSRNOG00000008711","Med24",0.907466682031619,0.182431993251163," ",3.24153069449549,2.47387916348192,2.80446811925906,2.41331857269211,3.80077726211954,3.66823728488624,3.64138378945982,3.45992179377379
"ENSRNOG00000008712","Tmem268",0.227765891501316,NA," ",3.24153069449549,3.10303743162437,2.80446811925906,2.41331857269211,3.13122549985147,3.21226256974324,3.21569374796709,3.14731970635557
"ENSRNOG00000008713","Slc41a2",0.230748715428064,0.774809632261598," ",2.92189743353692,3.33781246848906,2.80446811925906,3.80539026725691,3.58446564559501,3.41224416265264,3.48583858098504,3.14731970635557
"ENSRNOG00000008716","Nefh",1.34985953757958,9.63559189464171e-13," ",7.05059349937163,7.12079885990873,7.05193929323114,7.0072626456807,8.63480402101342,8.47506966976408,8.32699254955531,8.12391966580939
